,Baptizing Spring for migration: 6-23-2017,,,,,,,,,,,,,,,,,,,,,,,,
,"Species Cards: Verbatim (Highlighted cells indicate verbatim entry, including spellings.)",,,,,,,,,,,,,,,,,,,,,,,,
Initial Sort Order,Site #,Acc. #,F.S.#,Trench,Unit,Zone,Feature,Area,Provenience Other,UF Number,Verbatim Species,Clean Species,Verbatim Element,Clean Element,Verbatim Portion,Clean Portion,Side,Alteration,Age,NISP,Weight (g) per provenience per taxon,Weight (g) per Specimen(s),MNI,Measurements,Notes
126,8SU65,221,133,,440N 549E,IA,,,,2210244,Unidentified Mammalia,Mammalia,,,fragment,fragment,,,,1,1.9,1.9,,,
127,8SU65,221,133,,440N 549E,IA,,,,2210245,small? Mammalia,"Mammaia, small (?)",,,fragments,fragment,,calcined,,2,0.75,0.75,,,
128,8SU65,221,143,,440N 549E,IB,,,,2210246,Unidentified Mammalia,Mammalia,,,fragments,fragment,,,,1,1.97,1.97,,,
129,8SU65,221,143,,440N 549E,IB,,,,2210247,Vertebrata,Vertebrata,,,fragments,fragment,,1 calcined,,2,0.69,0.69,,,
130,8SU65,221,163,,440N 553E,IA,,,,2210248,Vertebrata,Vertebrata,,,fragments,fragment,,4 calcined,,5,1.24,1.24,,,
131,8SU65,221,169,,440N 553E,IB,,,,2210249,Testudines,Testudines,shell,shell,fragments,fragment,,,,4,6.02,6.02,,,
132,8SU65,221,169,,440N 553E,IB,,,,2210250,Unidentified Mammalia,Mammalia,,,fragments,fragment,,,,3,3.53,3.53,,,
133,8SU65,221,173,,440N 555E,IA,,,,2210251,Gopherus polyphemus,Gopherus polyphemus,marginal,marginal,,,,,,1,25.67,,,,
134,8SU65,221,173,,440N 555E,IA,,,,2210251,Gopherus polyphemus,Gopherus polyphemus,costals,costal,,,,,,5,25.67,,,,
135,8SU65,221,173,,440N 555E,IA,,,,2210251,Gopherus polyphemus,Gopherus polyphemus,shell,shell,fragments,fragment,,,,7,25.67,,,,
136,8SU65,221,173,,440N 555E,IA,,,,2210252,Testudines,Testudines,shell,shell,fragments,fragment,,,,42,24.05,24.05,,,
137,8SU65,221,177,,440N 555E,IB,,,,2210253,Testudines,Testudines,shell,shell,fragments,fragment,,,,3,2.87,2.87,,,
138,8SU65,221,177,,440N 555E,IB,,,,2210254,Odocoileus virginianus,Odocoileus virginianus,humerus,humerus,distal end,distal end,L,nicks + cuts,,1,27.91,,,,
139,8SU65,221,177,,440N 555E,IB,,,,2210254,Odocoileus virginianus,Odocoileus virginianus,tibia,tibia,distal end,distal end,,,,1,27.91,,,,
140,8SU65,221,177,,440N 555E,IB,,,,2210255,Unidentified Mammalia,Unidentified Mammalia,,,fragments,fragment,,,,2,2.6,2.6,,,
141,8SU65,221,177,,440N 555E,IB,,,,2210256,Vertebrata,Vertebrata,,,fragments,fragment,,1 calcined,,11,5.51,5.51,,,
142,8SU65,221,180,,443N 547E,IA,,,,2210257,Unidentified Mammal,Mammalia,,,fragments,fragment,,calcined,,3,,,,,no weight recorded
143,8SU65,221,206,,392N 495E,I,,,,2210258,Vertebrata,Vertebrata,,,fragments,fragment,,"1 burnt, 4 calcined",,5,1.09,1.09,,,
144,8SU65,221,226,,419N 523E,,20,,,2210259,Unidentified Mammalia,Mammalia,tooth,tooth,fragments,fragment,,,,1,0.06,0.06,,,
145,8SU65,221,208,,419N 521E,IA,,,,2210260,Testudines,Testudines,shell,shell,fragments,fragment,,,,1,1.17,1.17,,,
146,8SU65,221,211,,419N 521E,IB,,,,2210261,Artiodactyla,Artiodactyla,tooth,tooth,fragments,fragment,,,,2,0.27,0.27,,,
147,8SU65,221,211,,419N 521E,IB,,,,2210262,Odocoileus virginianus,Odocoileus virginianus,radius,radius,"2 fragments, distal and shaft","2 fragments, distal and shaft",L,,,1,37.7,,,,Assumption: 2 fragments articulate
148,8SU65,221,211,,419N 521E,IB,,,,2210262,Odocoileus virginianus,Odocoileus virginianus,tibia,tibia,distal end,distal end,L,cut marks,,1,37.7,,,,
149,8SU65,221,211,,419N 521E,IB,,,,2210262,Odocoileus virginianus,Odocoileus virginianus,ulna,ulna,proximal end,proximal end,L,,,1,37.7,,,,
150,8SU65,221,211,,419N 521E,IB,,,,2210263,Vertebrata,Vertebrata,,,fragments,fragment,,"3 calcined, 1 burnt",,9,1.81,1.81,,,
151,8SU65,221,212,,419N 521E,IC,,,,2210264,Testudines,Testudines,,,fragments,fragment,,calcined,,1,,,,,"""cannot locate specimen - weight not recorded"""
152,8SU65,221,217,,419N 521E,II,,,,2210265,Vertebrata,Vertebrata,,,fragments,fragment,,,,2,2.17,2.17,,,
153,8SU65,221,217,,419N 521E,II,,,,2210266,Testudines,Testudines,shell,shell,fragments,fragment,,,,1,0.39,0.39,,,
154,8SU65,221,219,,419N 521E,,,,East Balk,2210267,Odocoileus virginianus,Odocoileus virginianus,humerus,humerus,distal end,distal end,L,butchering marks,,1,9.8,9.8,,,
155,8SU65,221,229,,419N 523E,IA + IB,,,,2210268,Testudines,Testudines,shell,shell,fragment,fragment,,,,1,0.99,0.99,,,
156,8SU65,221,229,,419N 523E,IA + IB,,,,2210269,Artiodactyla,Artiodactyla,tooth,tooth,fragments,fragment,,,,3,0.73,0.73,,,
157,8SU65,221,229,,419N 523E,IA + IB,,,,2210270,Unidentified Mammalia,Unidentified Mammalia,med-lge. long bones,medium-large long bone,fragments,fragment,,,,12,14.37,14.37,,,
158,8SU65,221,229,,419N 523E,IA + IB,,,,2210271,Vertebrata,Vertebrata,,,fragments,fragment,,calcined,,3,0.71,0.71,,,
159,8SU65,221,234,2,422N 518E,IA,,,,2210272,Vertebrata,Vertebrata,,,fragment,fragment,,,,1,0.72,0.72,,,
160,8SU65,221,239,2,422N 518E,IC,,,,2210273,Terrapene carolina,Terrapene carolina,marginal,marginal,,,,calcined,,1,2.24,2.24,,,
161,8SU65,221,239,2,422N 518E,IC,,,,2210274,Vertebrata,Vertebrata,,,fragment,fragment,,calcined,,1,0.04,0.04,,,
162,8SU65,221,240,2,422N 506E,II,,,,2210275,Testudines,Testudines,plastron,plastron,fragment,fragment,,,,1,3.98,3.98,,,
163,8SU65,221,240,2,422N 506E,II,,,,2210276,Vertebrata,Vertebrata,,,fragment,fragment,,,,1,0.63,0.63,,,
164,8SU65,221,243,2,422N 512E,I,,,,2210277,Gopherus polyphemus,Gopherus polyphemus,marginal,marginal,,,,,,1,1.77,1.77,,,
165,8SU65,221,243,2,422N 512E,I,,,,2210278,Vertebrata,Vertebrata,,,fragments,fragment,,2 calcined,,6,2.42,2.42,,,
